embedding,repeat,status,condition_number,E_star_k,CondVar,PredErr,MeanDisp,NeighborDisp,median_rk,q90_rk,mean_rk,n_queries,not_enough_queries
y_z_z,24,ok,260.96036125676517,10.826360968500648,4606.576537469024,11.84109467124523,11.677731520861055,15.46544084933605,0.08527535378275529,7.595605416756471,6.660892513967867,5000,0
y_z_z,25,ok,260.96036125676517,11.925968590991813,5226.554323449888,12.079602843555316,12.815152021593482,16.96665535610031,0.08707550961779975,7.577855319907622,6.755602560517993,5000,0
y_z_z,26,ok,260.96036125676517,11.080632905637737,4432.408246670967,10.606604732851387,11.923488784882244,15.807942750356347,0.08332789091778531,7.993681652161155,7.080377919654426,5000,0
y_z_z,27,ok,260.96036125676517,11.947029104682386,4923.501214953402,13.209312423463265,12.784762854329927,16.985284832379552,0.08028558056431295,8.426569067499862,7.0672087662334775,5000,0
y_z_z,28,ok,260.96036125676517,12.082550670167178,5232.132336751628,12.632334655207977,13.011210543453918,17.198381444931314,0.08465833881372517,8.071538049873205,7.177297542148785,5000,0
y_z_z,29,ok,260.96036125676517,12.11728908271931,5327.252109645864,12.76187125341106,13.085799331525742,17.351602736700627,0.08062216871087168,8.29788243002715,7.328943819863236,5000,0
x_z_z,0,ok,281.2859780300304,12.473480962417828,5388.978828695463,12.870294093212145,13.452614031297115,17.7812556025439,0.06984773555488372,8.541060784844237,7.263172393302128,5000,0
x_z_z,1,ok,281.2859780300304,12.050812920035296,5349.472184436839,12.570495504594529,13.043140441305562,17.14609273577963,0.0690139102834908,7.620780619400334,7.131373818244564,5000,0
x_z_z,2,ok,281.2859780300304,12.135587300411041,5021.255097420238,13.427911188857607,13.060199560215109,17.268179160503582,0.07029332919610759,8.523361975592632,7.191343356559021,5000,0
x_z_z,3,ok,281.2859780300304,11.911525071299486,4933.2549985199885,12.696598837876575,12.7543510337748,16.967392497051506,0.0703468653765004,6.8807223055882805,6.792162973861631,5000,0
x_z_z,4,ok,281.2859780300304,12.084523722753268,5015.329313449708,12.604661885248559,12.937026676317958,17.152527021727245,0.06877699577488697,7.498732414023936,6.984679017876548,5000,0
x_z_z,5,ok,281.2859780300304,11.381640195646035,4938.802074151087,11.197073579320039,12.183756937127074,16.202145839949697,0.07202886297355192,6.796620345534865,6.335990164004307,5000,0
x_z_z,6,ok,281.2859780300304,12.420487080328792,5628.238782443742,13.732093448531982,13.386366797029664,17.677063515330182,0.0700555296420024,8.123601331027837,7.058043796706974,5000,0
x_z_z,7,ok,281.2859780300304,12.086038795777494,5249.955663830019,12.293063953298866,12.99216338129643,17.171772282435214,0.06814216525201883,8.19980548961256,6.978675876690101,5000,0
x_z_z,8,ok,281.2859780300304,12.963979347808753,5769.171121996393,13.401757739899933,14.04601816485207,18.45339566898486,0.07132401614230408,8.50525871369654,7.596662434531656,5000,0
x_z_z,9,ok,281.2859780300304,12.041902135423891,5038.359481195847,11.743407526305647,12.938158249520693,17.16461373849107,0.07099303188549554,8.381895968873481,7.045888669235817,5000,0
x_z_z,10,ok,281.2859780300304,11.753229753448288,4998.143744891223,11.864198240147893,12.591187148656381,16.745353155027832,0.0719246261501316,7.818471127636348,6.648577376495011,5000,0
x_z_z,11,ok,281.2859780300304,12.097291940158595,4968.0059354105315,13.059891547129883,13.025924634013819,17.231124752762057,0.07359789285340088,8.886143754575063,6.807024040132386,5000,0
